x,y,cluster
16.08,26.620001,0
32.509998,9.73,1
26.959999,6.07,1
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
9.79,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
9.79,32.0,2
9.79,33.130001,2
16.08,26.620001,0
9.79,32.0,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
8.4,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
8.4,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,25.1,0
16.08,26.620001,0
9.79,33.130001,2
16.08,26.620001,0
12.1,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,35.900002,3
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
9.79,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
10.9,33.130001,2
9.79,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
9.79,33.130001,2
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
16.08,26.620001,0
