x,y,cluster
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.1,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.1,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-15.3,33.0,1
-2.37,30.6,0
-2.37,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-2.37,30.6,0
2.1,25.940001,0
-2.37,25.940001,0
-2.37,30.6,0
-1.2,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
-1.2,25.940001,0
-2.37,30.6,0
-2.37,25.940001,0
-2.37,25.940001,0
2.1,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
2.1,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
-2.37,30.6,0
2.1,25.940001,0
2.1,25.940001,0
2.1,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
4.8,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
2.1,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
0.6,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
0.6,25.940001,0
0.6,25.940001,0
-1.2,25.940001,0
-1.2,25.940001,0
-2.37,25.940001,0
