ob1_x,ob1_y,ob1_rot,ob2_x,ob2_y,ob2_rot,ob3_x,ob3_y,ob3_rot,col,id
-29.889999,33.540001,0.040000,27.030001,30.139999,3.810000,-44.639999,0.780000,0.710000,0,-1
-32.209999,31.090000,4.850000,-43.650002,8.410000,4.960000,44.779999,29.180000,5.790000,0,-1
-41.900002,2.670000,4.440000,21.570000,39.240002,2.490000,7.050000,43.990002,0.130000,0,-1
-41.130001,8.870000,3.220000,-3.040000,27.680000,5.060000,43.259998,33.529999,2.740000,0,-1
-44.959999,40.410000,4.320000,41.220001,12.110000,1.250000,43.459999,34.150002,1.350000,0,-1
19.440001,34.630001,4.150000,-36.689999,18.340000,1.150000,35.029999,27.260000,5.230000,0,-1
0.060000,41.740002,4.830000,-19.360001,38.139999,1.980000,41.700001,-1.990000,0.270000,0,-1
31.629999,38.759998,2.440000,42.820000,-2.950000,0.600000,-31.230000,-2.580000,4.480000,0,-1
-41.939999,27.520000,5.380000,42.220001,9.890000,2.870000,-36.119999,15.990000,2.720000,0,-1
-38.459999,33.439999,0.530000,-43.779999,18.610001,0.730000,-40.299999,2.450000,5.490000,0,-1
-41.040001,-11.700000,3.080000,-35.869999,29.270000,5.200000,-20.160000,36.770000,4.730000,0,-1
-27.570000,-11.520000,2.320000,39.700001,20.209999,0.550000,14.950000,35.320000,0.430000,0,-1
-41.799999,14.520000,1.990000,-22.530001,26.320000,0.660000,-34.709999,22.430000,2.610000,0,-1
-29.799999,-5.860000,5.060000,34.720001,22.520000,2.790000,-43.029999,24.549999,4.200000,0,-1
-9.900000,31.110001,2.240000,40.049999,-5.000000,4.860000,10.420000,39.020000,1.720000,0,-1
42.930000,19.400000,5.050000,38.700001,-1.090000,3.150000,28.000000,22.410000,4.140000,0,-1
-19.150000,17.799999,2.600000,32.939999,14.640000,4.310000,-44.099998,-9.920000,3.980000,0,-1
-21.809999,9.640000,4.220000,0.980000,41.000000,1.460000,-35.680000,-12.030000,0.120000,0,-1
22.510000,1.960000,2.070000,30.139999,15.840000,1.710000,-22.570000,42.700001,2.570000,0,-1
15.400000,34.529999,0.330000,-40.049999,-3.060000,3.700000,30.549999,36.470001,1.760000,0,-1
-34.660000,1.650000,5.940000,-27.840000,-9.010000,0.240000,29.190001,43.950001,2.810000,0,-1
29.320000,14.940000,1.980000,-20.100000,35.020000,1.350000,-3.950000,33.980000,5.140000,0,-1
-35.560001,19.920000,3.420000,39.820000,19.430000,3.720000,18.530001,31.969999,1.570000,0,-1
-22.650000,43.230000,3.270000,-44.849998,10.130000,4.140000,25.850000,20.150000,1.480000,0,-1
-7.260000,20.760000,5.650000,36.119999,6.070000,1.160000,27.629999,42.360001,5.520000,0,-1
43.689999,4.350000,4.040000,25.309999,18.290001,3.990000,37.570000,44.439999,1.920000,0,-1
-36.009998,-0.660000,1.430000,31.309999,3.470000,4.270000,-20.450001,22.420000,2.950000,0,-1
38.160000,1.880000,3.760000,-39.840000,2.470000,3.350000,-44.520000,26.049999,5.870000,0,-1
-29.719999,1.600000,0.120000,32.160000,9.170000,1.970000,31.150000,41.610001,2.140000,0,-1
-24.629999,36.570000,3.670000,-35.099998,25.809999,0.440000,0.400000,37.020000,3.660000,0,-1
10.040000,29.770000,1.490000,34.910000,15.490000,4.540000,-20.070000,-12.070000,4.080000,0,-1
-35.549999,20.830000,2.270000,26.660000,18.670000,4.610000,-3.030000,33.709999,5.770000,0,-1
16.400000,44.689999,5.070000,-42.639999,-10.710000,0.740000,-27.370001,37.619999,3.420000,0,-1
-15.330000,19.150000,4.360000,27.740000,5.730000,1.000000,22.440001,29.219999,5.740000,0,-1
-6.750000,36.959999,2.200000,30.540001,15.660000,2.860000,31.340000,43.250000,4.250000,0,-1
-19.100000,10.790000,2.540000,-3.730000,31.160000,1.280000,27.200001,3.010000,3.650000,0,-1
-22.500000,34.150002,0.090000,-20.129999,20.870001,4.450000,33.610001,19.969999,1.960000,0,-1
